,Cell,Drug,label
82976,ACH-000245,25195352,-1
82977,ACH-000245,25167777,1
82978,ACH-000245,25126798,1
82979,ACH-000245,25124816,1
82980,ACH-000245,25102847,1
82981,ACH-000245,25022668,1
82982,ACH-000245,24978538,-1
82983,ACH-000245,24951314,1
82984,ACH-000245,24894414,1
82985,ACH-000245,24889392,1
82986,ACH-000245,24826799,-1
82987,ACH-000245,24825971,1
82988,ACH-000245,24785538,-1
82989,ACH-000245,24776445,1
82990,ACH-000245,24772860,1
82991,ACH-000245,24756910,1
82992,ACH-000245,24180719,-1
82993,ACH-000245,2375,1
82994,ACH-000245,23725625,-1
82995,ACH-000245,2314623,-1
82996,ACH-000245,216326,-1
82997,ACH-000245,216239,-1
82998,ACH-000245,208908,1
82999,ACH-000245,20635522,-1
83000,ACH-000245,17755052,-1
83001,ACH-000245,176870,1
83002,ACH-000245,176167,-1
83003,ACH-000245,176158,1
83004,ACH-000245,16760646,1
83005,ACH-000245,16747388,1
83006,ACH-000245,16725726,1
83007,ACH-000245,16722836,1
83008,ACH-000245,16720766,-1
83009,ACH-000245,16663089,1
83010,ACH-000245,16095342,-1
83011,ACH-000245,16038120,-1
83012,ACH-000245,160355,1
83013,ACH-000245,159324,-1
83014,ACH-000245,156422,-1
83015,ACH-000245,148124,-1
83016,ACH-000245,1401,-1
83017,ACH-000245,126941,1
83018,ACH-000245,126565,-1
83019,ACH-000245,123631,-1
83020,ACH-000245,11977753,-1
83021,ACH-000245,11960529,-1
83022,ACH-000245,11754511,1
83023,ACH-000245,11713159,-1
83024,ACH-000245,11707110,-1
83025,ACH-000245,11676786,-1
83026,ACH-000245,11667893,-1
83027,ACH-000245,11647372,1
83028,ACH-000245,11640390,-1
83029,ACH-000245,11634725,-1
83030,ACH-000245,11626927,1
83031,ACH-000245,11626560,-1
83032,ACH-000245,11625818,1
83033,ACH-000245,11624601,-1
83034,ACH-000245,11617559,-1
83035,ACH-000245,11609586,-1
83036,ACH-000245,11493598,-1
83037,ACH-000245,11485656,1
83038,ACH-000245,11455910,-1
83039,ACH-000245,11433190,-1
83040,ACH-000245,11404337,-1
83041,ACH-000245,11373846,1
83042,ACH-000245,11364421,-1
83043,ACH-000245,11338033,1
83044,ACH-000245,11327430,-1
83045,ACH-000245,11316960,-1
83046,ACH-000245,11282283,1
83047,ACH-000245,11178236,-1
83048,ACH-000245,11152667,1
83049,ACH-000245,104842,-1
83050,ACH-000245,10461815,1
83051,ACH-000245,10459196,-1
83052,ACH-000245,10451420,1
83053,ACH-000245,10390396,-1
83054,ACH-000245,10384072,-1
83055,ACH-000245,10341154,-1
83056,ACH-000245,10302451,-1
83057,ACH-000245,10200390,-1
83058,ACH-000245,10196499,1
83059,ACH-000245,10184653,-1
83060,ACH-000245,10172943,1
83061,ACH-000245,10127622,-1
83062,ACH-000245,10113978,-1
83063,ACH-000245,10109823,1
83064,ACH-000245,10096043,-1
83065,ACH-000245,10077147,1
83066,ACH-000245,10074640,-1
83067,ACH-000245,10027278,1
83068,ACH-000244,9967941,-1
83069,ACH-000244,9956222,-1
83070,ACH-000244,9956119,-1
83071,ACH-000244,9952773,-1
83072,ACH-000244,9943465,-1
83073,ACH-000244,9938202,-1
83074,ACH-000244,9931953,-1
83075,ACH-000244,9914412,-1
83076,ACH-000244,9911830,1
83077,ACH-000244,9910224,-1
83078,ACH-000244,9903786,-1
83079,ACH-000244,9884685,-1
83080,ACH-000244,9874913,-1
83081,ACH-000244,9868037,1
83082,ACH-000244,9863776,-1
83083,ACH-000244,9858940,-1
83084,ACH-000244,9826528,-1
83085,ACH-000244,9813758,-1
83086,ACH-000244,9810884,-1
83087,ACH-000244,85668777,-1
83088,ACH-000244,84691,-1
83089,ACH-000244,8249,-1
83090,ACH-000244,71271629,-1
83091,ACH-000244,704473,-1
83092,ACH-000244,6918848,-1
83093,ACH-000244,6918638,-1
83094,ACH-000244,6918454,-1
83095,ACH-000244,6918289,-1
83096,ACH-000244,6914657,-1
83097,ACH-000244,6852167,-1
83098,ACH-000244,6753378,-1
83099,ACH-000244,6710780,-1
83100,ACH-000244,66577006,-1
83101,ACH-000244,65110,-1
83102,ACH-000244,6505803,-1
83103,ACH-000244,6450816,-1
83104,ACH-000244,6450551,-1
83105,ACH-000244,6445562,1
83106,ACH-000244,6445533,-1
83107,ACH-000244,644241,-1
83108,ACH-000244,637858,-1
83109,ACH-000244,6253,-1
83110,ACH-000244,60750,-1
83111,ACH-000244,5746,-1
83112,ACH-000244,57339144,-1
83113,ACH-000244,56965967,-1
83114,ACH-000244,56962337,-1
83115,ACH-000244,560326,-1
83116,ACH-000244,54685215,-1
83117,ACH-000244,54676905,-1
83118,ACH-000244,5460769,-1
83119,ACH-000244,5459322,-1
83120,ACH-000244,5394,-1
83121,ACH-000244,53394750,-1
83122,ACH-000244,53340664,-1
83123,ACH-000244,5330286,-1
83124,ACH-000244,53302361,-1
83125,ACH-000244,5328940,-1
83126,ACH-000244,5327091,-1
83127,ACH-000244,5311497,-1
83128,ACH-000244,5311,-1
83129,ACH-000244,5289247,-1
83130,ACH-000244,5280757,-1
83131,ACH-000244,5278396,-1
83132,ACH-000244,521106,-1
83133,ACH-000244,5208,-1
83134,ACH-000244,51371303,1
83135,ACH-000244,5113032,-1
83136,ACH-000244,49806720,-1
83137,ACH-000244,46943432,-1
83138,ACH-000244,46931012,-1
83139,ACH-000244,46930998,-1
83140,ACH-000244,46907787,-1
83141,ACH-000244,46885626,-1
83142,ACH-000244,46883536,1
83143,ACH-000244,46224516,-1
83144,ACH-000244,46191454,-1
83145,ACH-000244,44819241,-1
83146,ACH-000244,448013,-1
83147,ACH-000244,447912,-1
83148,ACH-000244,446378,-1
83149,ACH-000244,44632017,-1
83150,ACH-000244,44551660,1
83151,ACH-000244,444795,-1
83152,ACH-000244,44462760,-1
83153,ACH-000244,44450571,-1
83154,ACH-000244,44224160,-1
83155,ACH-000244,44182295,-1
83156,ACH-000244,44143370,-1
83157,ACH-000244,44137675,1
83158,ACH-000244,42642645,1
83159,ACH-000244,42640,-1
83160,ACH-000244,4263900,-1
83161,ACH-000244,3796,-1
83162,ACH-000244,36462,-1
83163,ACH-000244,3463933,-1
83164,ACH-000244,3385,-1
83165,ACH-000244,3218,-1
83166,ACH-000244,31703,-1
83167,ACH-000244,3005532,-1
83168,ACH-000244,300471,-1
83169,ACH-000244,2733526,-1
83170,ACH-000244,2726824,-1
83171,ACH-000244,25262965,-1
83172,ACH-000244,25257557,-1
83173,ACH-000244,25222038,-1
83174,ACH-000244,25195352,-1
83175,ACH-000244,25167777,-1
83176,ACH-000244,25126798,-1
83177,ACH-000244,25124816,-1
83178,ACH-000244,25102847,1
83179,ACH-000244,25022668,-1
83180,ACH-000244,24978538,-1
83181,ACH-000244,24951314,-1
83182,ACH-000244,24894414,-1
83183,ACH-000244,24889392,1
83184,ACH-000244,24826799,-1
83185,ACH-000244,24785538,-1
83186,ACH-000244,24776445,-1
83187,ACH-000244,24772860,-1
83188,ACH-000244,24756910,-1
83189,ACH-000244,24180719,-1
83190,ACH-000244,2375,-1
83191,ACH-000244,23725625,-1
83192,ACH-000244,2314623,-1
83193,ACH-000244,216326,-1
83194,ACH-000244,17755052,-1
83195,ACH-000244,176167,-1
83196,ACH-000244,176158,-1
83197,ACH-000244,16747388,-1
83198,ACH-000244,16725726,-1
83199,ACH-000244,16722836,1
83200,ACH-000244,16720766,-1
83201,ACH-000244,16095342,-1
83202,ACH-000244,159324,-1
83203,ACH-000244,156422,-1
83204,ACH-000244,148124,-1
83205,ACH-000244,1401,-1
83206,ACH-000244,126941,-1
83207,ACH-000244,126565,-1
83208,ACH-000244,123631,-1
83209,ACH-000244,11977753,-1
83210,ACH-000244,11960529,-1
83211,ACH-000244,11754511,1
83212,ACH-000244,11713159,-1
83213,ACH-000244,11707110,1
83214,ACH-000244,11667893,-1
83215,ACH-000244,11647372,-1
83216,ACH-000244,11640390,-1
83217,ACH-000244,11634725,-1
83218,ACH-000244,11625818,-1
83219,ACH-000244,11624601,-1
83220,ACH-000244,11617559,-1
83221,ACH-000244,11609586,-1
83222,ACH-000244,11493598,-1
83223,ACH-000244,11485656,1
83224,ACH-000244,11455910,-1
83225,ACH-000244,11433190,1
83226,ACH-000244,11404337,-1
83227,ACH-000244,11373846,-1
83228,ACH-000244,11338033,-1
83229,ACH-000244,11327430,-1
83230,ACH-000244,11316960,-1
83231,ACH-000244,11282283,-1
83232,ACH-000244,11178236,-1
83233,ACH-000244,11152667,-1
83234,ACH-000244,104842,-1
83235,ACH-000244,10459196,-1
83236,ACH-000244,10451420,-1
83237,ACH-000244,10390396,-1
83238,ACH-000244,10384072,-1
83239,ACH-000244,10341154,-1
83240,ACH-000244,10200390,-1
83241,ACH-000244,10196499,-1
83242,ACH-000244,10184653,-1
83243,ACH-000244,10127622,1
83244,ACH-000244,10113978,1
83245,ACH-000244,10109823,-1
83246,ACH-000244,10096043,-1
83247,ACH-000244,10077147,-1
83248,ACH-000244,10074640,1
83249,ACH-000244,10027278,-1
83250,ACH-000243,9967941,-1
83251,ACH-000243,9956222,-1
83252,ACH-000243,9956119,-1
83253,ACH-000243,9952773,-1
83254,ACH-000243,9943465,-1
83255,ACH-000243,9938202,-1
83256,ACH-000243,9931953,-1
83257,ACH-000243,9914412,-1
83258,ACH-000243,9911830,-1
83259,ACH-000243,9910224,-1
83260,ACH-000243,9903786,-1
83261,ACH-000243,9884685,-1
83262,ACH-000243,9874913,-1
83263,ACH-000243,9868037,-1
83264,ACH-000243,9863776,-1
83265,ACH-000243,9858940,-1
83266,ACH-000243,9826528,-1
83267,ACH-000243,9813758,-1
83268,ACH-000243,9810884,-1
83269,ACH-000243,84691,-1
83270,ACH-000243,8249,-1
83271,ACH-000243,82146,-1
83272,ACH-000243,71271629,-1
83273,ACH-000243,704473,-1
83274,ACH-000243,6918848,-1
83275,ACH-000243,6918638,-1
83276,ACH-000243,6918454,-1
83277,ACH-000243,6918289,-1
83278,ACH-000243,6914657,-1
83279,ACH-000243,6852167,-1
83280,ACH-000243,6753378,-1
83281,ACH-000243,6710780,-1
83282,ACH-000243,66577006,-1
83283,ACH-000243,65110,-1
83284,ACH-000243,6505803,-1
83285,ACH-000243,6450816,-1
83286,ACH-000243,6450551,-1
83287,ACH-000243,6445562,-1
83288,ACH-000243,6445533,-1
83289,ACH-000243,644241,-1
83290,ACH-000243,637858,-1
83291,ACH-000243,6253,-1
83292,ACH-000243,60750,-1
83293,ACH-000243,5746,-1
83294,ACH-000243,56965967,-1
83295,ACH-000243,560326,-1
83296,ACH-000243,54685215,-1
83297,ACH-000243,54676905,-1
83298,ACH-000243,5460769,-1
83299,ACH-000243,5459322,-1
83300,ACH-000243,53394750,-1
83301,ACH-000243,53340664,-1
83302,ACH-000243,5330286,-1
83303,ACH-000243,53302361,-1
83304,ACH-000243,5328940,-1
83305,ACH-000243,5327091,-1
83306,ACH-000243,5311497,-1
83307,ACH-000243,5311,-1
83308,ACH-000243,5289247,-1
83309,ACH-000243,5280757,-1
83310,ACH-000243,5278396,-1
83311,ACH-000243,521106,-1
83312,ACH-000243,5208,-1
83313,ACH-000243,51371303,-1
83314,ACH-000243,5113032,-1
83315,ACH-000243,49806720,-1
83316,ACH-000243,46943432,-1
83317,ACH-000243,46931012,-1
83318,ACH-000243,46930998,-1
83319,ACH-000243,46907787,-1
83320,ACH-000243,46885626,-1
83321,ACH-000243,46883536,1
83322,ACH-000243,46224516,-1
83323,ACH-000243,46191454,-1
83324,ACH-000243,448013,-1
83325,ACH-000243,447912,-1
83326,ACH-000243,446378,-1
83327,ACH-000243,44632017,-1
83328,ACH-000243,44551660,-1
83329,ACH-000243,444795,-1
83330,ACH-000243,44450571,-1
83331,ACH-000243,44224160,-1
83332,ACH-000243,44182295,-1
83333,ACH-000243,44143370,-1
83334,ACH-000243,44137675,-1
83335,ACH-000243,42642645,-1
83336,ACH-000243,42640,-1
83337,ACH-000243,4263900,-1
83338,ACH-000243,3796,-1
83339,ACH-000243,36462,-1
83340,ACH-000243,3463933,1
83341,ACH-000243,3385,-1
83342,ACH-000243,3218,-1
83343,ACH-000243,31703,-1
83344,ACH-000243,3005532,-1
83345,ACH-000243,300471,-1
83346,ACH-000243,2733526,-1
83347,ACH-000243,25262965,-1
83348,ACH-000243,25257557,-1
83349,ACH-000243,25222038,-1
83350,ACH-000243,25195352,-1
83351,ACH-000243,25167777,-1
83352,ACH-000243,25126798,-1
83353,ACH-000243,25124816,-1
83354,ACH-000243,25102847,-1
83355,ACH-000243,25022668,-1
83356,ACH-000243,24978538,-1
83357,ACH-000243,24951314,-1
83358,ACH-000243,24894414,-1
83359,ACH-000243,24889392,-1
83360,ACH-000243,24826799,-1
83361,ACH-000243,24785538,-1
83362,ACH-000243,24776445,-1
83363,ACH-000243,24772860,-1
83364,ACH-000243,24756910,-1
83365,ACH-000243,24180719,-1
83366,ACH-000243,2375,-1
83367,ACH-000243,23725625,-1
83368,ACH-000243,2314623,-1
83369,ACH-000243,216326,-1
83370,ACH-000243,17755052,-1
83371,ACH-000243,176167,-1
83372,ACH-000243,176158,-1
83373,ACH-000243,16747388,-1
83374,ACH-000243,16725726,-1
83375,ACH-000243,16722836,-1
83376,ACH-000243,16095342,-1
83377,ACH-000243,159324,-1
83378,ACH-000243,156422,-1
83379,ACH-000243,148124,-1
83380,ACH-000243,1401,-1
83381,ACH-000243,126941,-1
83382,ACH-000243,126565,-1
83383,ACH-000243,123631,-1
83384,ACH-000243,11977753,-1
83385,ACH-000243,11960529,-1
83386,ACH-000243,11754511,-1
83387,ACH-000243,11713159,-1
83388,ACH-000243,11667893,-1
83389,ACH-000243,11647372,-1
83390,ACH-000243,11640390,-1
83391,ACH-000243,11634725,-1
83392,ACH-000243,11625818,-1
83393,ACH-000243,11624601,-1
83394,ACH-000243,11617559,-1
83395,ACH-000243,11609586,-1
83396,ACH-000243,11493598,-1
83397,ACH-000243,11485656,-1
83398,ACH-000243,11455910,-1
83399,ACH-000243,11433190,-1
83400,ACH-000243,11404337,-1
83401,ACH-000243,11373846,-1
83402,ACH-000243,11338033,-1
83403,ACH-000243,11327430,-1
83404,ACH-000243,11316960,-1
83405,ACH-000243,11282283,-1
83406,ACH-000243,11178236,-1
83407,ACH-000243,11152667,-1
83408,ACH-000243,104842,-1
83409,ACH-000243,10459196,-1
83410,ACH-000243,10451420,-1
83411,ACH-000243,10390396,-1
83412,ACH-000243,10384072,-1
83413,ACH-000243,10341154,-1
83414,ACH-000243,10200390,-1
83415,ACH-000243,10196499,-1
83416,ACH-000243,10184653,-1
83417,ACH-000243,10127622,1
83418,ACH-000243,10113978,-1
83419,ACH-000243,10109823,-1
83420,ACH-000243,10096043,-1
83421,ACH-000243,10077147,-1
83422,ACH-000243,10074640,-1
83423,ACH-000243,10027278,-1
83424,ACH-000242,9967941,-1
83425,ACH-000242,9956222,-1
83426,ACH-000242,9956119,-1
83427,ACH-000242,9952773,-1
83428,ACH-000242,9943465,1
83429,ACH-000242,9938202,-1
83430,ACH-000242,9931953,-1
83431,ACH-000242,9914412,-1
83432,ACH-000242,9911830,-1
83433,ACH-000242,9910224,-1
83434,ACH-000242,9903786,1
83435,ACH-000242,9884685,-1
83436,ACH-000242,9874913,-1
83437,ACH-000242,9868037,-1
83438,ACH-000242,9863776,-1
83439,ACH-000242,9858940,-1
83440,ACH-000242,9826528,-1
83441,ACH-000242,9813758,-1
83442,ACH-000242,9810884,-1
83443,ACH-000242,85668777,-1
83444,ACH-000242,84691,-1
83445,ACH-000242,8249,-1
83446,ACH-000242,82146,-1
83447,ACH-000242,71271629,-1
83448,ACH-000242,704473,-1
83449,ACH-000242,6918848,-1
83450,ACH-000242,6918638,-1
83451,ACH-000242,6918454,-1
83452,ACH-000242,6918289,-1
83453,ACH-000242,6914657,-1
83454,ACH-000242,6852167,1
83455,ACH-000242,6753378,-1
83456,ACH-000242,6710780,-1
83457,ACH-000242,66577006,-1
83458,ACH-000242,65110,-1
83459,ACH-000242,6505803,-1
83460,ACH-000242,6450816,-1
83461,ACH-000242,6450551,-1
83462,ACH-000242,6445562,-1
83463,ACH-000242,6445533,-1
83464,ACH-000242,644241,-1
83465,ACH-000242,637858,-1
83466,ACH-000242,6253,-1
83467,ACH-000242,60750,-1
83468,ACH-000242,5746,-1
83469,ACH-000242,57339144,-1
83470,ACH-000242,56965967,-1
83471,ACH-000242,56962337,-1
83472,ACH-000242,560326,-1
83473,ACH-000242,54685215,-1
83474,ACH-000242,54676905,-1
83475,ACH-000242,5460769,-1
83476,ACH-000242,5459322,-1
83477,ACH-000242,5394,-1
83478,ACH-000242,53394750,1
83479,ACH-000242,53340664,1
83480,ACH-000242,5330286,-1
83481,ACH-000242,53302361,-1
83482,ACH-000242,5328940,-1
83483,ACH-000242,5327091,-1
83484,ACH-000242,5311497,-1
83485,ACH-000242,5311,-1
83486,ACH-000242,5289247,-1
83487,ACH-000242,5280757,-1
83488,ACH-000242,5278396,-1
83489,ACH-000242,521106,-1
83490,ACH-000242,5208,-1
83491,ACH-000242,51371303,-1
83492,ACH-000242,5113032,-1
83493,ACH-000242,49806720,-1
83494,ACH-000242,46943432,-1
83495,ACH-000242,46931012,1
83496,ACH-000242,46930998,-1
83497,ACH-000242,46907787,-1
83498,ACH-000242,46885626,-1
83499,ACH-000242,46883536,1
83500,ACH-000242,46843772,-1
83501,ACH-000242,46224516,-1
83502,ACH-000242,46191454,-1
83503,ACH-000242,44819241,-1
83504,ACH-000242,448013,-1
83505,ACH-000242,447912,-1
83506,ACH-000242,446378,-1
83507,ACH-000242,44632017,-1
83508,ACH-000242,44551660,-1
83509,ACH-000242,444795,-1
83510,ACH-000242,44462760,-1
83511,ACH-000242,44450571,-1
83512,ACH-000242,44224160,-1
83513,ACH-000242,44182295,-1
83514,ACH-000242,44143370,-1
83515,ACH-000242,44137675,-1
83516,ACH-000242,42642645,-1
83517,ACH-000242,42640,-1
83518,ACH-000242,4263900,-1
83519,ACH-000242,3796,-1
83520,ACH-000242,36462,-1
83521,ACH-000242,3463933,-1
83522,ACH-000242,3385,-1
83523,ACH-000242,3218,-1
83524,ACH-000242,31703,-1
83525,ACH-000242,3005532,-1
83526,ACH-000242,300471,-1
83527,ACH-000242,2733526,-1
83528,ACH-000242,2726824,-1
83529,ACH-000242,25262965,-1
83530,ACH-000242,25257557,1
83531,ACH-000242,25222038,-1
83532,ACH-000242,25195352,-1
83533,ACH-000242,25167777,-1
83534,ACH-000242,25126798,-1
83535,ACH-000242,25124816,-1
83536,ACH-000242,25102847,1
83537,ACH-000242,25022668,-1
83538,ACH-000242,24978538,-1
83539,ACH-000242,24951314,-1
83540,ACH-000242,24894414,-1
83541,ACH-000242,24889392,-1
83542,ACH-000242,24826799,-1
83543,ACH-000242,24785538,-1
83544,ACH-000242,24776445,-1
83545,ACH-000242,24772860,-1
83546,ACH-000242,24756910,-1
83547,ACH-000242,24180719,-1
83548,ACH-000242,2375,-1
83549,ACH-000242,23725625,-1
83550,ACH-000242,2314623,-1
83551,ACH-000242,216326,-1
83552,ACH-000242,17755052,-1
83553,ACH-000242,176167,-1
83554,ACH-000242,16747388,1
83555,ACH-000242,16725726,-1
83556,ACH-000242,16722836,-1
83557,ACH-000242,16720766,-1
83558,ACH-000242,16095342,-1
83559,ACH-000242,159324,-1
83560,ACH-000242,156422,-1
83561,ACH-000242,148124,-1
83562,ACH-000242,1401,-1
83563,ACH-000242,126941,-1
83564,ACH-000242,126565,-1
83565,ACH-000242,123631,-1
83566,ACH-000242,11977753,-1
83567,ACH-000242,11960529,-1
83568,ACH-000242,11754511,-1
83569,ACH-000242,11713159,-1
83570,ACH-000242,11707110,-1
83571,ACH-000242,11667893,-1
83572,ACH-000242,11647372,-1
83573,ACH-000242,11640390,-1
83574,ACH-000242,11634725,1
83575,ACH-000242,11625818,-1
83576,ACH-000242,11617559,-1
83577,ACH-000242,11609586,-1
83578,ACH-000242,11493598,-1
83579,ACH-000242,11485656,-1
83580,ACH-000242,11455910,-1
83581,ACH-000242,11433190,-1
83582,ACH-000242,11404337,-1
83583,ACH-000242,11373846,-1
83584,ACH-000242,11338033,-1
83585,ACH-000242,11327430,-1
83586,ACH-000242,11316960,-1
83587,ACH-000242,11282283,-1
83588,ACH-000242,11178236,-1
83589,ACH-000242,11152667,-1
83590,ACH-000242,104842,-1
83591,ACH-000242,10459196,-1
83592,ACH-000242,10451420,-1
83593,ACH-000242,10390396,-1
83594,ACH-000242,10384072,-1
83595,ACH-000242,10341154,-1
83596,ACH-000242,10200390,-1
83597,ACH-000242,10196499,-1
83598,ACH-000242,10184653,-1
83599,ACH-000242,10127622,-1
83600,ACH-000242,10113978,-1
83601,ACH-000242,10109823,-1
83602,ACH-000242,10096043,-1
83603,ACH-000242,10077147,-1
83604,ACH-000242,10074640,-1
83605,ACH-000242,10027278,-1
83606,ACH-000238,9967941,-1
83607,ACH-000238,9956222,-1
83608,ACH-000238,9956119,-1
83609,ACH-000238,9952773,-1
83610,ACH-000238,9943465,-1
83611,ACH-000238,9938202,-1
83612,ACH-000238,9931953,-1
83613,ACH-000238,9911830,-1
83614,ACH-000238,9910224,-1
83615,ACH-000238,9903786,-1
83616,ACH-000238,9884685,-1
83617,ACH-000238,9874913,-1
83618,ACH-000238,9868037,-1
83619,ACH-000238,9863776,-1
83620,ACH-000238,9858940,-1
83621,ACH-000238,9813758,-1
83622,ACH-000238,9810884,-1
83623,ACH-000238,85668777,-1
83624,ACH-000238,84691,-1
83625,ACH-000238,8249,-1
83626,ACH-000238,82146,-1
83627,ACH-000238,71271629,-1
83628,ACH-000238,704473,-1
83629,ACH-000238,6918848,-1
83630,ACH-000238,6918638,-1
83631,ACH-000238,6918454,-1
83632,ACH-000238,6918289,-1
83633,ACH-000238,6914657,-1
83634,ACH-000238,6852167,-1
83635,ACH-000238,6753378,-1
83636,ACH-000238,6710780,-1
83637,ACH-000238,66577006,-1
83638,ACH-000238,65110,-1
83639,ACH-000238,6450816,-1
83640,ACH-000238,6450551,-1
83641,ACH-000238,6445562,-1
83642,ACH-000238,6445533,-1
83643,ACH-000238,644241,-1
83644,ACH-000238,637858,-1
83645,ACH-000238,6253,-1
83646,ACH-000238,60750,-1
83647,ACH-000238,5746,-1
83648,ACH-000238,57339144,-1
83649,ACH-000238,56965967,-1
83650,ACH-000238,56962337,-1
83651,ACH-000238,560326,-1
83652,ACH-000238,54685215,-1
83653,ACH-000238,54676905,-1
83654,ACH-000238,5460769,-1
83655,ACH-000238,5459322,-1
83656,ACH-000238,5394,-1
83657,ACH-000238,53394750,-1
83658,ACH-000238,53340664,-1
83659,ACH-000238,53302361,-1
83660,ACH-000238,5328940,-1
83661,ACH-000238,5327091,-1
83662,ACH-000238,5311497,-1
83663,ACH-000238,5311,-1
83664,ACH-000238,5289247,-1
83665,ACH-000238,5280757,-1
83666,ACH-000238,521106,-1
83667,ACH-000238,5208,-1
83668,ACH-000238,51371303,-1
83669,ACH-000238,5113032,-1
83670,ACH-000238,49806720,-1
83671,ACH-000238,46943432,-1
83672,ACH-000238,46931012,-1
83673,ACH-000238,46907787,-1
83674,ACH-000238,46885626,-1
83675,ACH-000238,46883536,1
83676,ACH-000238,46843772,-1
83677,ACH-000238,46224516,-1
83678,ACH-000238,46191454,-1
83679,ACH-000238,44819241,-1
83680,ACH-000238,448013,-1
83681,ACH-000238,447912,-1
83682,ACH-000238,446378,-1
83683,ACH-000238,44632017,-1
83684,ACH-000238,44551660,-1
83685,ACH-000238,444795,-1
83686,ACH-000238,44462760,-1
83687,ACH-000238,44224160,-1
83688,ACH-000238,44182295,-1
83689,ACH-000238,44143370,-1
83690,ACH-000238,44137675,-1
83691,ACH-000238,42642645,-1
83692,ACH-000238,42640,-1
83693,ACH-000238,4263900,-1
83694,ACH-000238,3796,-1
83695,ACH-000238,36462,-1
83696,ACH-000238,3463933,-1
83697,ACH-000238,3385,-1
83698,ACH-000238,3218,-1
83699,ACH-000238,31703,-1
83700,ACH-000238,3005532,-1
83701,ACH-000238,300471,-1
83702,ACH-000238,2733526,-1
83703,ACH-000238,2726824,-1
83704,ACH-000238,25257557,-1
83705,ACH-000238,25222038,-1
83706,ACH-000238,25195352,-1
83707,ACH-000238,25167777,-1
83708,ACH-000238,25126798,-1
83709,ACH-000238,25124816,-1
83710,ACH-000238,25102847,-1
83711,ACH-000238,25022668,-1
83712,ACH-000238,24951314,-1
83713,ACH-000238,24894414,-1
83714,ACH-000238,24889392,-1
83715,ACH-000238,24826799,-1
83716,ACH-000238,24785538,-1
83717,ACH-000238,24776445,-1
83718,ACH-000238,24772860,-1
83719,ACH-000238,24756910,-1
83720,ACH-000238,24180719,-1
83721,ACH-000238,2375,-1
83722,ACH-000238,23725625,-1
83723,ACH-000238,2314623,-1
83724,ACH-000238,216326,-1
83725,ACH-000238,17755052,-1
83726,ACH-000238,176167,-1
83727,ACH-000238,176158,-1
83728,ACH-000238,16747388,-1
83729,ACH-000238,16725726,-1
83730,ACH-000238,16722836,-1
83731,ACH-000238,16720766,-1
83732,ACH-000238,16095342,-1
83733,ACH-000238,159324,-1
83734,ACH-000238,148124,-1
83735,ACH-000238,126941,-1
83736,ACH-000238,126565,-1
83737,ACH-000238,123631,1
83738,ACH-000238,11960529,-1
83739,ACH-000238,11754511,-1
83740,ACH-000238,11713159,-1
83741,ACH-000238,11707110,-1
83742,ACH-000238,11647372,-1
83743,ACH-000238,11640390,-1
83744,ACH-000238,11634725,-1
83745,ACH-000238,11625818,-1
83746,ACH-000238,11617559,-1
83747,ACH-000238,11609586,-1
83748,ACH-000238,11493598,-1
83749,ACH-000238,11485656,-1
83750,ACH-000238,11455910,-1
83751,ACH-000238,11404337,-1
83752,ACH-000238,11373846,-1
83753,ACH-000238,11338033,-1
83754,ACH-000238,11282283,-1
83755,ACH-000238,11178236,-1
83756,ACH-000238,11152667,-1
83757,ACH-000238,104842,-1
83758,ACH-000238,10451420,-1
83759,ACH-000238,10390396,-1
83760,ACH-000238,10341154,-1
83761,ACH-000238,10200390,-1
83762,ACH-000238,10196499,-1
83763,ACH-000238,10184653,-1
83764,ACH-000238,10127622,1
83765,ACH-000238,10113978,-1
83766,ACH-000238,10109823,-1
83767,ACH-000238,10096043,-1
83768,ACH-000238,10074640,-1
83769,ACH-000238,10027278,-1
83770,ACH-000236,9967941,-1
83771,ACH-000236,9956222,-1
83772,ACH-000236,9956119,1
83773,ACH-000236,9952773,-1
83774,ACH-000236,9943465,-1
83775,ACH-000236,9938202,-1
83776,ACH-000236,9931953,-1
83777,ACH-000236,9914412,-1
83778,ACH-000236,9911830,-1
83779,ACH-000236,9910224,-1
83780,ACH-000236,9903786,-1
83781,ACH-000236,9884685,-1
83782,ACH-000236,9874913,-1
83783,ACH-000236,9868037,-1
83784,ACH-000236,9863776,-1
83785,ACH-000236,9858940,-1
83786,ACH-000236,9826528,-1
83787,ACH-000236,9813758,-1
83788,ACH-000236,9810884,-1
83789,ACH-000236,85668777,-1
83790,ACH-000236,84691,-1
83791,ACH-000236,8249,-1
83792,ACH-000236,82146,-1
83793,ACH-000236,71271629,-1
83794,ACH-000236,704473,-1
83795,ACH-000236,6918848,-1
83796,ACH-000236,6918638,-1
83797,ACH-000236,6918454,-1
83798,ACH-000236,6918289,-1
83799,ACH-000236,6914657,-1
83800,ACH-000236,6852167,-1
83801,ACH-000236,6753378,-1
83802,ACH-000236,6710780,-1
83803,ACH-000236,66577006,-1
83804,ACH-000236,65110,-1
83805,ACH-000236,6505803,-1
83806,ACH-000236,6450816,-1
83807,ACH-000236,6450551,-1
83808,ACH-000236,6445562,-1
83809,ACH-000236,6445533,-1
83810,ACH-000236,644241,-1
83811,ACH-000236,637858,-1
83812,ACH-000236,6253,-1
