,Cell,Drug,label
95674,727,204,0
95675,550,204,0
95676,372,204,0
95677,746,204,0
95678,464,204,0
95679,611,204,0
95680,434,204,0
95681,583,204,0
95682,668,204,0
95683,483,204,0
95684,491,204,0
95685,244,204,0
95686,361,204,0
95687,709,204,0
95688,247,204,0
95689,648,204,0
95690,680,204,0
95691,704,204,0
95692,407,204,0
95693,610,204,0
95694,455,204,0
95695,629,204,0
95696,502,204,1
95697,711,204,0
95698,351,204,0
95699,739,204,0
95700,500,204,0
95701,350,204,0
95702,684,204,0
95703,267,204,0
95704,508,204,0
95705,599,204,0
95706,582,204,0
95707,501,204,0
95708,581,204,0
95709,425,204,0
95710,507,204,0
95711,744,204,0
95712,266,204,1
95713,447,204,0
95714,530,204,0
95715,446,204,0
95716,645,204,0
95717,318,204,0
95718,335,204,0
95719,371,204,0
95720,715,204,1
95721,737,204,0
95722,452,204,0
95723,672,204,0
95724,490,204,0
95725,559,204,0
95726,506,204,0
95727,706,204,0
95728,344,204,0
95729,607,204,0
95730,305,204,0
95731,635,204,0
95732,580,204,0
95733,634,204,0
95734,579,204,0
95735,360,204,0
95736,359,204,0
95737,639,204,0
95738,406,204,1
95739,729,204,0
95740,393,204,0
95741,265,204,0
95742,561,204,0
95743,405,204,0
95744,755,204,0
95745,549,204,0
95746,643,204,0
95747,590,204,1
95748,558,204,0
95749,275,204,0
95750,427,204,0
95751,543,204,0
95752,537,204,0
95753,358,204,0
95754,475,204,0
95755,370,204,0
95756,304,204,0
95757,578,204,0
95758,445,204,0
95759,736,204,0
95760,349,204,0
95761,505,204,0
95762,396,204,0
95763,735,204,0
95764,463,204,0
95765,384,204,0
95766,390,204,0
95767,489,204,0
95768,633,204,0
95769,596,204,0
95770,288,204,0
95771,786,204,0
95772,603,204,0
95773,692,204,0
95774,676,204,0
95775,379,204,0
95776,264,204,0
95777,334,204,0
95778,424,204,0
95779,423,204,0
95780,499,204,0
95781,609,204,1
95782,764,204,0
95783,404,204,0
95784,664,204,0
95785,481,204,0
95786,488,204,0
95787,577,204,0
95788,435,204,0
95789,469,204,0
95790,660,204,1
95791,438,204,0
95792,333,204,0
95793,606,204,0
95794,605,204,0
95795,659,204,0
95796,720,204,0
95797,766,204,0
95798,369,204,0
95799,303,204,0
95800,512,204,0
95801,302,204,0
95802,451,204,0
95803,721,204,0
95804,263,204,0
95805,255,204,0
95806,743,204,0
95807,576,204,0
95808,368,204,0
95809,444,204,0
95810,782,204,0
95811,242,204,0
95812,647,204,0
95813,480,204,0
95814,322,204,0
95815,652,204,0
95816,403,204,0
95817,348,204,0
95818,542,204,0
95819,312,204,0
95820,416,204,0
95821,774,204,0
95822,546,204,0
95823,526,204,0
95824,608,204,0
95825,761,204,0
95826,433,204,0
95827,575,204,0
95828,332,204,0
95829,691,204,0
95830,311,204,0
95831,525,204,0
95832,769,204,0
95833,658,204,0
95834,415,204,0
95835,378,204,0
95836,443,204,0
95837,592,204,0
95838,602,204,0
95839,681,204,0
95840,343,204,0
95841,574,204,0
95842,226,204,0
95843,573,204,0
95844,625,204,0
95845,787,204,1
95846,301,204,0
95847,719,204,0
95848,708,204,0
95849,383,204,0
95850,225,204,0
95851,690,204,0
95852,287,204,0
95853,462,204,0
95854,572,204,0
95855,331,204,0
95856,461,204,0
95857,524,204,0
95858,663,204,0
95859,236,204,0
95860,282,204,0
95861,471,204,1
95862,781,204,0
95863,689,204,0
95864,460,204,0
95865,701,204,0
95866,523,204,0
95867,541,204,0
95868,317,204,1
95869,522,204,0
95870,675,204,0
95871,439,204,0
95872,595,204,1
95873,642,204,0
95874,760,204,0
95875,700,204,0
95876,662,204,0
95877,780,204,0
95878,357,204,0
95879,281,204,0
95880,604,204,0
95881,671,204,0
95882,571,204,0
95883,679,204,1
95884,459,204,0
95885,601,204,0
95886,521,204,0
95887,724,204,0
95888,657,204,0
95889,479,204,0
95890,653,204,0
95891,485,204,0
95892,316,204,0
95893,768,204,1
95894,520,204,0
95895,224,204,0
95896,330,204,0
95897,651,204,0
95898,631,204,0
95899,495,204,0
95900,734,204,0
95901,273,204,0
95902,638,204,0
95903,494,204,1
95904,442,204,0
95905,519,204,0
95906,667,204,0
95907,641,204,0
95908,666,204,0
95909,752,204,0
95910,771,204,0
95911,246,204,0
95912,518,204,1
95913,517,204,0
95914,591,204,0
95915,751,204,0
95916,540,204,1
95917,570,204,0
95918,656,204,0
95919,291,204,0
95920,516,204,0
95921,594,204,0
95922,624,204,0
95923,402,204,0
95924,784,204,0
95925,441,204,0
95926,356,204,0
95927,569,204,0
95928,763,204,0
95929,733,204,0
95930,693,204,0
95931,286,204,0
95932,241,204,0
95933,568,204,0
95934,401,204,0
95935,738,204,0
95936,696,204,0
95937,779,204,0
95938,440,204,0
95939,315,204,0
95940,714,204,0
95941,703,204,0
95942,723,204,0
95943,290,204,0
95944,515,204,0
95945,240,204,0
95946,650,204,0
95947,293,204,0
95948,553,204,0
95949,655,204,0
95950,773,204,0
95951,748,204,0
95952,250,204,1
95953,722,204,0
95954,646,204,0
95955,548,204,0
95956,454,204,0
95957,355,204,0
95958,329,204,0
95959,687,204,0
95960,788,204,1
95961,556,204,0
95962,314,204,0
95963,770,204,0
95964,448,204,0
95965,742,204,0
95966,514,204,0
95967,342,204,0
95968,222,204,0
95969,682,204,0
95970,750,204,0
95971,567,204,0
95972,511,204,0
95973,504,204,0
95974,310,204,0
95975,767,204,0
95976,232,204,0
95977,699,204,0
95978,698,204,0
95979,321,204,0
95980,778,204,0
95981,470,204,0
95982,747,204,0
95983,320,204,0
95984,221,204,0
95985,300,204,1
95986,245,204,0
95987,309,204,0
95988,623,204,1
95989,261,204,0
95990,732,204,0
95991,777,204,1
95992,754,204,0
95993,299,204,1
95994,552,204,0
95995,487,204,1
95996,622,204,0
95997,400,204,0
95998,428,204,0
95999,319,204,0
96000,649,204,0
96001,260,204,0
96002,547,204,0
96003,382,204,0
96004,539,204,0
96005,669,204,0
96006,776,204,1
96007,775,204,0
96008,354,204,0
96009,239,205,0
96010,536,205,0
96011,413,205,0
96012,726,205,1
96013,677,205,0
96014,513,205,0
96015,231,205,0
96016,535,205,0
96017,510,205,0
96018,259,205,0
96019,257,205,0
96020,237,205,0
96021,498,205,0
96022,289,205,0
96023,230,205,1
96024,395,205,0
96025,630,205,0
96026,235,205,0
96027,280,205,0
96028,285,205,1
96029,399,205,0
96030,486,205,0
96031,725,205,1
96032,762,205,1
96033,497,205,0
96034,772,205,0
96035,234,205,0
96036,589,205,0
96037,759,205,0
96038,753,205,0
96039,229,205,0
96040,272,205,0
96041,256,205,0
96042,389,205,0
96043,279,205,0
96044,493,205,0
96045,758,205,0
96046,707,205,0
96047,298,205,0
96048,292,205,0
96049,233,205,0
96050,284,205,0
96051,377,205,0
96052,686,205,0
96053,432,205,0
96054,308,205,0
96055,328,205,0
96056,388,205,0
96057,387,205,0
96058,325,205,0
96059,422,205,0
96060,429,205,0
96061,538,205,0
96062,496,205,0
96063,421,205,1
96064,783,205,0
96065,450,205,1
96066,252,205,0
96067,283,205,0
96068,436,205,0
96069,278,205,0
96070,367,205,0
96071,258,205,0
96072,419,205,1
96073,341,205,0
96074,353,205,0
96075,376,205,0
96076,555,205,1
96077,274,205,0
96078,412,205,0
96079,323,205,0
96080,340,205,0
96081,386,205,0
96082,339,205,1
96083,327,205,1
96084,347,205,0
96085,554,205,0
96086,324,205,0
96087,385,205,0
96088,352,205,0
96089,271,205,0
96090,254,205,0
96091,730,205,0
96092,338,205,1
96093,270,205,0
96094,397,205,0
96095,431,205,1
96096,346,205,0
96097,654,205,0
96098,297,205,0
96099,468,205,0
96100,269,205,1
96101,411,205,0
96102,458,205,0
96103,712,205,0
96104,381,205,0
96105,474,205,0
96106,473,205,0
96107,296,205,0
96108,482,205,0
96109,467,205,0
96110,295,205,0
96111,476,205,0
96112,640,205,0
96113,478,205,0
96114,410,205,0
96115,277,205,0
96116,551,205,0
96117,718,205,0
96118,534,205,0
96119,685,205,1
96120,717,205,0
96121,621,205,0
96122,398,205,0
96123,765,205,0
96124,673,205,1
96125,375,205,1
96126,418,205,1
96127,409,205,0
96128,337,205,0
96129,457,205,0
96130,620,205,0
96131,430,205,0
96132,453,205,0
96133,426,205,0
96134,365,205,0
96135,615,205,1
96136,251,205,0
96137,533,205,0
96138,307,205,0
96139,619,205,1
96140,614,205,0
96141,492,205,0
96142,364,205,0
96143,613,205,0
96144,268,205,0
96145,756,205,0
96146,593,205,0
96147,741,205,0
96148,545,205,0
96149,618,205,0
96150,564,205,0
96151,509,205,0
96152,694,205,0
96153,294,205,0
96154,670,205,0
96155,306,205,0
96156,588,205,0
96157,612,205,0
96158,563,205,0
96159,544,205,0
96160,628,205,0
96161,532,205,0
96162,678,205,0
96163,731,205,0
96164,565,205,0
96165,249,205,0
96166,363,205,0
96167,598,205,0
96168,697,205,0
96169,374,205,0
96170,228,205,0
96171,705,205,0
96172,597,205,1
96173,313,205,0
96174,637,205,0
96175,587,205,0
96176,394,205,0
96177,710,205,0
96178,373,205,0
96179,586,205,0
96180,745,205,0
96181,617,205,0
96182,477,205,0
96183,503,205,0
96184,276,205,0
96185,566,205,1
96186,713,205,1
96187,785,205,0
96188,336,205,0
96189,585,205,0
96190,560,205,0
96191,636,205,0
96192,456,205,0
96193,414,205,0
96194,584,205,0
96195,465,205,0
96196,248,205,0
96197,702,205,0
96198,757,205,1
96199,253,205,1
96200,227,205,0
96201,531,205,0
96202,408,205,0
96203,626,205,1
96204,472,205,0
96205,665,205,0
96206,616,205,0
96207,727,205,1
96208,550,205,0
96209,372,205,0
96210,746,205,0
96211,464,205,0
96212,611,205,0
96213,434,205,0
96214,583,205,0
96215,362,205,0
96216,668,205,0
96217,483,205,0
96218,491,205,0
96219,244,205,0
96220,361,205,0
96221,709,205,0
96222,247,205,0
96223,648,205,0
96224,680,205,0
96225,704,205,1
96226,407,205,0
96227,610,205,0
96228,562,205,0
96229,455,205,0
96230,629,205,0
96231,711,205,0
96232,351,205,0
96233,500,205,0
96234,350,205,0
96235,684,205,0
96236,267,205,0
96237,508,205,0
96238,599,205,0
96239,582,205,0
96240,501,205,0
96241,581,205,0
96242,425,205,0
96243,507,205,0
96244,744,205,1
96245,266,205,1
96246,447,205,1
96247,530,205,0
96248,446,205,0
96249,645,205,0
96250,318,205,1
96251,335,205,1
96252,371,205,1
96253,715,205,0
96254,737,205,0
96255,452,205,0
96256,672,205,0
96257,490,205,0
96258,559,205,0
96259,506,205,0
96260,706,205,0
96261,344,205,0
96262,607,205,0
96263,305,205,0
96264,635,205,0
96265,580,205,0
96266,600,205,1
96267,634,205,0
96268,579,205,0
96269,360,205,1
96270,359,205,0
96271,639,205,0
96272,406,205,0
96273,729,205,0
96274,393,205,0
96275,265,205,0
96276,561,205,0
96277,405,205,0
96278,755,205,0
96279,549,205,1
96280,643,205,0
96281,590,205,0
96282,558,205,0
96283,275,205,0
96284,427,205,0
96285,543,205,0
96286,537,205,1
96287,358,205,0
96288,475,205,0
96289,370,205,0
96290,304,205,0
96291,578,205,0
96292,695,205,0
96293,445,205,0
96294,736,205,0
96295,349,205,0
96296,505,205,0
96297,740,205,0
96298,396,205,0
96299,243,205,0
96300,735,205,0
96301,463,205,0
96302,384,205,1
96303,390,205,1
96304,489,205,0
96305,633,205,0
96306,596,205,0
96307,288,205,0
96308,786,205,1
96309,603,205,0
96310,692,205,0
96311,676,205,0
96312,379,205,1
96313,264,205,0
96314,334,205,0
96315,424,205,0
96316,423,205,0
96317,499,205,0
96318,609,205,0
96319,764,205,0
96320,404,205,0
96321,664,205,0
96322,481,205,1
96323,488,205,0
96324,577,205,1
96325,529,205,0
96326,435,205,0
96327,469,205,0
96328,660,205,1
96329,528,205,0
96330,438,205,0
96331,333,205,0
96332,606,205,0
96333,527,205,1
96334,605,205,0
96335,659,205,0
96336,632,205,0
96337,720,205,0
96338,766,205,0
96339,369,205,0
96340,303,205,0
96341,512,205,0
96342,302,205,0
96343,451,205,0
96344,721,205,0
96345,263,205,0
96346,255,205,0
96347,683,205,0
96348,743,205,0
96349,576,205,0
96350,368,205,1
96351,444,205,0
96352,782,205,0
96353,242,205,0
96354,647,205,0
96355,480,205,0
96356,322,205,0
96357,652,205,0
96358,403,205,0
96359,749,205,0
96360,542,205,0
96361,312,205,0
96362,416,205,0
96363,716,205,0
96364,774,205,0
96365,546,205,0
96366,526,205,0
96367,608,205,0
96368,761,205,1
96369,433,205,1
96370,575,205,0
96371,332,205,0
96372,691,205,0
96373,311,205,0
96374,525,205,0
96375,769,205,0
96376,658,205,0
96377,415,205,0
96378,378,205,0
96379,443,205,0
96380,592,205,0
96381,602,205,0
96382,343,205,0
96383,574,205,1
96384,226,205,0
96385,573,205,0
96386,625,205,0
96387,787,205,1
96388,301,205,0
96389,708,205,0
96390,383,205,0
96391,225,205,0
96392,690,205,0
96393,287,205,1
96394,462,205,0
96395,572,205,0
96396,331,205,0
96397,461,205,0
96398,524,205,0
96399,663,205,1
96400,236,205,1
96401,282,205,0
96402,238,205,0
96403,471,205,0
96404,781,205,1
96405,728,205,0
96406,689,205,0
96407,460,205,0
96408,701,205,1
96409,523,205,0
96410,541,205,0
96411,317,205,1
96412,522,205,0
96413,675,205,0
96414,439,205,0
96415,595,205,0
96416,642,205,1
96417,760,205,0
96418,700,205,1
96419,662,205,0
96420,780,205,1
96421,357,205,0
96422,281,205,0
96423,604,205,0
96424,671,205,0
96425,679,205,1
96426,459,205,0
96427,601,205,0
96428,521,205,0
96429,724,205,0
96430,657,205,1
96431,479,205,1
96432,653,205,0
96433,485,205,0
96434,316,205,1
96435,520,205,0
96436,224,205,0
96437,330,205,1
96438,651,205,0
96439,631,205,0
96440,495,205,1
96441,734,205,0
96442,273,205,0
96443,638,205,0
96444,494,205,0
96445,442,205,0
96446,519,205,0
96447,667,205,0
96448,641,205,1
96449,666,205,0
96450,752,205,0
96451,771,205,0
96452,246,205,0
96453,518,205,0
96454,517,205,0
96455,223,205,0
96456,591,205,0
96457,751,205,0
96458,262,205,0
96459,540,205,1
96460,570,205,0
96461,656,205,1
96462,291,205,0
96463,516,205,0
96464,594,205,0
96465,624,205,0
96466,402,205,0
96467,784,205,1
96468,484,205,0
96469,441,205,0
96470,356,205,0
96471,569,205,1
96472,763,205,0
96473,733,205,0
96474,557,205,0
96475,693,205,0
96476,286,205,0
96477,241,205,0
96478,568,205,0
96479,401,205,0
96480,738,205,0
96481,696,205,1
96482,779,205,0
96483,315,205,0
96484,714,205,0
96485,703,205,0
96486,723,205,0
96487,290,205,0
96488,515,205,0
96489,240,205,0
96490,650,205,0
96491,293,205,0
96492,553,205,0
96493,655,205,0
96494,688,205,0
96495,773,205,0
96496,748,205,0
96497,722,205,0
96498,646,205,0
96499,548,205,0
96500,454,205,0
96501,355,205,0
96502,329,205,0
96503,687,205,0
96504,788,205,1
96505,556,205,0
96506,314,205,0
96507,770,205,0
96508,391,205,1
96509,448,205,0
96510,742,205,0
96511,514,205,0
96512,342,205,0
96513,222,205,0
96514,682,205,0
96515,750,205,1
96516,567,205,0
96517,511,205,0
96518,504,205,0
96519,310,205,0
96520,767,205,0
96521,232,205,0
96522,699,205,0
96523,698,205,1
96524,321,205,0
96525,778,205,1
96526,470,205,0
96527,747,205,0
96528,320,205,0
96529,221,205,0
96530,300,205,0
96531,245,205,0
96532,309,205,0
96533,261,205,0
96534,732,205,0
96535,777,205,0
96536,754,205,1
96537,299,205,0
96538,487,205,0
96539,622,205,0
96540,400,205,0
96541,428,205,0
96542,649,205,0
96543,260,205,0
96544,547,205,0
96545,382,205,0
96546,539,205,0
96547,669,205,1
96548,776,205,0
96549,775,205,0
96550,354,205,0
96551,239,206,0
96552,536,206,0
96553,413,206,1
96554,726,206,0
96555,677,206,0
96556,513,206,1
96557,231,206,0
96558,237,206,0
96559,289,206,0
96560,230,206,1
96561,395,206,0
96562,630,206,0
96563,235,206,0
96564,280,206,0
96565,399,206,0
96566,486,206,0
96567,725,206,0
96568,762,206,0
96569,497,206,0
96570,772,206,1
96571,759,206,0
96572,753,206,0
96573,229,206,0
96574,272,206,0
96575,493,206,0
96576,758,206,0
96577,707,206,0
96578,292,206,0
96579,233,206,1
96580,284,206,0
96581,377,206,0
96582,686,206,0
96583,432,206,0
96584,308,206,0
96585,388,206,0
96586,387,206,0
96587,437,206,0
96588,538,206,0
96589,496,206,0
96590,421,206,0
96591,783,206,0
96592,450,206,0
96593,252,206,0
96594,283,206,0
96595,278,206,0
96596,367,206,0
96597,258,206,1
96598,419,206,0
96599,353,206,0
96600,366,206,0
96601,555,206,0
96602,274,206,0
96603,412,206,0
96604,323,206,0
96605,340,206,1
96606,386,206,0
96607,339,206,0
96608,347,206,0
96609,554,206,0
96610,324,206,1
96611,385,206,0
96612,254,206,1
96613,730,206,0
96614,338,206,0
96615,270,206,0
96616,397,206,0
96617,431,206,0
96618,346,206,0
96619,654,206,0
96620,297,206,0
96621,468,206,0
96622,269,206,0
96623,411,206,0
96624,458,206,0
96625,345,206,0
96626,449,206,0
96627,296,206,0
96628,467,206,0
96629,295,206,0
96630,476,206,1
96631,640,206,0
96632,410,206,0
96633,326,206,0
96634,551,206,0
96635,718,206,0
96636,534,206,0
96637,685,206,0
96638,765,206,1
96639,673,206,0
96640,375,206,0
96641,418,206,0
96642,409,206,0
96643,620,206,0
96644,426,206,0
96645,365,206,0
96646,251,206,0
96647,533,206,0
96648,619,206,0
96649,614,206,0
96650,492,206,0
96651,364,206,1
96652,613,206,0
96653,756,206,0
96654,593,206,0
96655,545,206,0
96656,509,206,0
96657,694,206,0
96658,670,206,1
96659,466,206,0
96660,306,206,0
96661,588,206,0
96662,612,206,0
96663,563,206,0
96664,544,206,0
96665,628,206,0
96666,678,206,0
96667,731,206,0
96668,565,206,0
96669,249,206,0
96670,363,206,0
96671,598,206,0
96672,697,206,0
96673,374,206,0
96674,228,206,0
96675,705,206,0
96676,597,206,1
96677,313,206,0
96678,380,206,0
96679,417,206,0
96680,394,206,0
96681,710,206,0
96682,373,206,0
96683,586,206,0
96684,745,206,0
96685,617,206,0
96686,503,206,1
96687,566,206,0
96688,713,206,0
96689,785,206,0
96690,336,206,0
96691,585,206,0
96692,560,206,0
96693,636,206,0
96694,627,206,0
96695,456,206,0
96696,414,206,0
96697,584,206,0
96698,465,206,0
96699,248,206,0
96700,757,206,0
96701,227,206,0
96702,531,206,0
96703,408,206,0
96704,626,206,0
96705,472,206,0
96706,665,206,0
96707,616,206,0
96708,727,206,0
96709,550,206,0
96710,746,206,0
96711,464,206,0
96712,611,206,0
96713,434,206,0
96714,362,206,0
96715,668,206,0
96716,483,206,0
96717,491,206,0
96718,709,206,0
96719,247,206,0
96720,648,206,0
96721,704,206,0
96722,407,206,1
96723,610,206,0
96724,455,206,0
96725,629,206,1
96726,502,206,0
96727,711,206,0
96728,351,206,0
96729,739,206,0
96730,500,206,0
96731,350,206,0
96732,267,206,0
96733,599,206,0
96734,582,206,0
96735,581,206,0
96736,425,206,0
96737,507,206,0
96738,744,206,0
96739,266,206,0
96740,530,206,0
96741,446,206,0
96742,645,206,0
96743,318,206,0
96744,335,206,0
96745,371,206,0
96746,737,206,0
96747,452,206,0
96748,490,206,0
96749,559,206,0
96750,506,206,0
96751,706,206,0
96752,344,206,0
96753,607,206,0
96754,305,206,0
96755,635,206,0
96756,580,206,0
96757,644,206,1
96758,360,206,0
96759,359,206,0
96760,639,206,0
96761,406,206,1
96762,729,206,1
96763,393,206,0
96764,265,206,0
96765,561,206,0
96766,755,206,0
96767,549,206,1
96768,643,206,0
96769,558,206,0
96770,275,206,0
96771,427,206,0
96772,543,206,0
96773,537,206,0
96774,358,206,0
96775,370,206,0
96776,304,206,1
96777,445,206,0
96778,736,206,1
96779,349,206,0
96780,505,206,0
96781,740,206,0
96782,396,206,0
96783,243,206,0
96784,735,206,1
96785,463,206,0
96786,384,206,0
96787,390,206,0
96788,489,206,0
96789,633,206,0
96790,786,206,0
96791,603,206,0
96792,692,206,0
96793,676,206,0
96794,379,206,0
96795,264,206,0
96796,334,206,0
96797,424,206,0
96798,423,206,0
96799,499,206,0
96800,609,206,0
96801,764,206,0
96802,664,206,0
96803,481,206,0
96804,488,206,0
96805,577,206,1
96806,435,206,0
96807,660,206,0
96808,438,206,0
96809,606,206,0
96810,527,206,0
96811,605,206,0
96812,632,206,0
96813,766,206,1
96814,369,206,0
96815,303,206,0
96816,451,206,0
96817,255,206,0
96818,743,206,0
96819,368,206,0
96820,444,206,0
96821,782,206,0
96822,242,206,0
96823,322,206,1
96824,652,206,0
96825,403,206,0
96826,348,206,0
96827,542,206,0
96828,716,206,0
96829,774,206,0
96830,526,206,0
96831,608,206,0
96832,761,206,0
96833,332,206,0
96834,691,206,0
96835,311,206,0
96836,525,206,1
96837,658,206,0
96838,415,206,1
96839,378,206,0
96840,443,206,0
96841,343,206,1
96842,574,206,0
96843,226,206,0
96844,573,206,0
96845,625,206,0
96846,787,206,0
96847,301,206,0
96848,719,206,0
96849,708,206,0
96850,383,206,0
96851,225,206,0
96852,287,206,0
96853,462,206,0
96854,331,206,0
96855,461,206,0
96856,524,206,1
96857,663,206,0
96858,236,206,0
96859,238,206,0
96860,471,206,0
96861,781,206,0
96862,728,206,1
96863,689,206,0
96864,460,206,0
96865,701,206,0
96866,523,206,0
96867,317,206,1
96868,522,206,0
96869,675,206,0
96870,439,206,0
96871,595,206,0
96872,642,206,0
96873,760,206,0
96874,700,206,0
96875,662,206,0
96876,780,206,0
96877,357,206,0
96878,671,206,0
96879,571,206,0
96880,679,206,0
96881,459,206,0
96882,601,206,0
96883,521,206,1
96884,479,206,0
96885,653,206,0
96886,316,206,1
96887,768,206,0
96888,224,206,0
96889,330,206,0
96890,651,206,0
96891,495,206,0
96892,734,206,0
96893,273,206,0
96894,638,206,0
96895,442,206,1
96896,519,206,0
96897,667,206,0
96898,666,206,0
96899,752,206,0
96900,771,206,0
96901,246,206,1
96902,518,206,1
96903,223,206,0
96904,751,206,0
96905,540,206,1
96906,570,206,0
96907,656,206,0
96908,291,206,0
96909,516,206,1
96910,594,206,0
96911,624,206,0
96912,784,206,1
96913,441,206,0
96914,356,206,1
96915,569,206,1
96916,733,206,0
96917,693,206,0
96918,286,206,0
96919,401,206,0
96920,738,206,0
96921,779,206,0
96922,440,206,0
96923,714,206,0
96924,703,206,0
96925,723,206,0
96926,290,206,0
96927,515,206,0
96928,240,206,0
96929,650,206,0
96930,655,206,0
96931,688,206,0
96932,773,206,0
96933,748,206,1
96934,250,206,1
96935,722,206,1
96936,646,206,0
96937,548,206,0
96938,454,206,0
96939,329,206,1
96940,687,206,0
96941,788,206,0
96942,556,206,0
96943,314,206,0
96944,770,206,0
96945,391,206,0
96946,448,206,0
96947,514,206,0
96948,342,206,0
96949,222,206,0
96950,567,206,0
96951,511,206,0
96952,310,206,0
96953,767,206,0
96954,232,206,0
96955,699,206,0
96956,698,206,0
96957,321,206,1
96958,778,206,0
96959,470,206,0
96960,320,206,0
96961,674,206,0
96962,221,206,0
96963,300,206,0
96964,245,206,0
96965,623,206,0
96966,261,206,0
96967,732,206,0
96968,777,206,1
96969,299,206,0
96970,487,206,0
96971,622,206,0
96972,400,206,1
96973,428,206,0
96974,319,206,0
96975,649,206,1
96976,260,206,0
96977,547,206,0
96978,382,206,0
96979,539,206,1
96980,669,206,0
96981,776,206,0
96982,775,206,0
96983,239,207,0
96984,536,207,0
96985,413,207,0
96986,726,207,0
96987,677,207,0
96988,513,207,0
96989,231,207,0
96990,535,207,0
96991,259,207,0
96992,257,207,0
96993,237,207,0
96994,289,207,0
96995,230,207,0
96996,395,207,1
96997,630,207,1
96998,235,207,0
96999,280,207,0
97000,285,207,0
97001,399,207,0
97002,725,207,0
97003,772,207,0
97004,234,207,0
97005,589,207,0
97006,759,207,0
97007,753,207,0
97008,229,207,0
97009,256,207,0
97010,389,207,0
97011,279,207,0
97012,493,207,0
97013,758,207,0
97014,707,207,0
97015,298,207,0
97016,292,207,1
97017,233,207,0
97018,284,207,0
97019,377,207,0
97020,686,207,0
97021,432,207,0
97022,308,207,0
97023,388,207,0
97024,387,207,1
97025,429,207,0
97026,538,207,0
97027,496,207,0
97028,421,207,0
97029,783,207,0
97030,450,207,0
97031,252,207,0
97032,283,207,0
97033,436,207,0
97034,278,207,0
97035,367,207,0
97036,258,207,1
97037,419,207,0
97038,353,207,0
97039,376,207,0
97040,274,207,0
97041,323,207,0
97042,340,207,0
97043,386,207,0
97044,339,207,0
97045,347,207,0
97046,554,207,0
97047,324,207,0
97048,385,207,0
97049,352,207,0
97050,254,207,0
97051,730,207,0
97052,338,207,0
97053,270,207,0
97054,397,207,0
97055,431,207,1
97056,346,207,0
97057,654,207,0
97058,297,207,0
97059,468,207,0
97060,269,207,0
97061,411,207,0
97062,458,207,0
97063,712,207,0
97064,381,207,0
97065,473,207,0
97066,296,207,0
97067,482,207,0
97068,467,207,0
97069,295,207,0
97070,476,207,1
97071,640,207,0
97072,478,207,0
97073,410,207,0
97074,277,207,0
97075,551,207,0
97076,718,207,0
97077,534,207,0
97078,685,207,0
97079,717,207,0
97080,621,207,0
97081,398,207,1
97082,765,207,0
97083,673,207,0
97084,375,207,0
97085,418,207,0
97086,409,207,0
97087,337,207,0
97088,457,207,0
97089,620,207,0
97090,430,207,0
97091,453,207,1
97092,426,207,0
97093,365,207,0
97094,615,207,0
97095,251,207,0
97096,533,207,0
97097,307,207,1
97098,619,207,0
97099,614,207,0
97100,492,207,0
97101,364,207,1
97102,613,207,0
97103,268,207,0
97104,756,207,0
97105,593,207,0
97106,741,207,0
97107,545,207,1
97108,618,207,0
97109,564,207,0
97110,509,207,0
97111,694,207,0
97112,294,207,0
97113,670,207,0
97114,306,207,0
97115,588,207,0
97116,612,207,1
97117,563,207,0
97118,544,207,0
97119,628,207,0
97120,532,207,0
97121,678,207,0
97122,731,207,0
97123,565,207,0
97124,249,207,0
97125,363,207,0
97126,598,207,0
97127,697,207,0
97128,374,207,0
97129,228,207,0
97130,705,207,0
97131,597,207,0
97132,313,207,0
97133,637,207,0
97134,587,207,0
97135,394,207,0
97136,710,207,1
97137,373,207,0
97138,586,207,0
97139,745,207,0
97140,617,207,0
97141,477,207,0
97142,503,207,0
97143,276,207,1
97144,566,207,0
97145,713,207,0
97146,785,207,0
97147,336,207,0
97148,585,207,0
97149,560,207,0
97150,636,207,0
97151,456,207,0
97152,414,207,0
97153,584,207,0
97154,465,207,0
97155,248,207,0
97156,702,207,0
97157,757,207,0
97158,253,207,0
97159,227,207,0
97160,531,207,1
97161,408,207,0
97162,626,207,1
97163,472,207,0
97164,665,207,0
97165,616,207,0
97166,727,207,0
97167,550,207,0
97168,746,207,0
97169,464,207,0
97170,611,207,0
97171,434,207,0
97172,583,207,0
97173,362,207,0
97174,668,207,0
97175,483,207,0
97176,491,207,0
97177,244,207,0
97178,361,207,0
97179,709,207,0
97180,247,207,0
97181,648,207,0
97182,680,207,0
97183,704,207,0
97184,407,207,0
97185,610,207,0
97186,562,207,0
97187,455,207,0
97188,629,207,0
97189,711,207,0
97190,351,207,0
97191,500,207,0
97192,350,207,0
97193,684,207,0
97194,267,207,0
97195,508,207,0
97196,599,207,0
97197,582,207,1
97198,501,207,0
97199,581,207,0
97200,425,207,0
97201,507,207,0
97202,744,207,1
97203,266,207,0
97204,447,207,1
97205,530,207,0
97206,446,207,0
97207,645,207,0
97208,318,207,0
97209,335,207,1
97210,371,207,0
97211,715,207,1
97212,737,207,0
97213,452,207,0
97214,672,207,0
97215,490,207,0
97216,559,207,0
97217,506,207,0
97218,706,207,0
97219,344,207,0
97220,607,207,0
97221,305,207,0
97222,635,207,0
97223,580,207,1
97224,600,207,1
97225,634,207,0
97226,579,207,0
97227,360,207,0
